"Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1915-01","1915","01","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1915-02","1915","02","-1.3","","-18.1","","-9.7","","3.3","","-28.3","","0.0","","22.4","","22.4","","","",,"",,""
"1915-03","1915","03","4.3","","-11.6","","-3.7","","13.3","","-21.7","","0.0","T","1.3","","1.3","","","",,"",,""
"1915-04","1915","04","10.7","","-3.7","","3.5","","17.8","","-11.7","","40.9","","1.0","","41.9","","","",,"",,""
"1915-05","1915","05","13.0","","0.5","","6.8","","18.9","","-5.6","","32.5","","0.0","","32.5","","","",,"",,""
"1915-06","1915","06","15.1","","1.4","","8.3","","23.3","","-2.2","S","142.2","","2.5","","144.8","","","",,"",,""
"1915-07","1915","07","18.0","","3.7","","10.9","","24.4","","-1.1","","78.2","","0.0","","78.2","","","",,"",,""
"1915-08","1915","08","22.5","","3.7","","13.1","","26.1","","0.0","","32.3","","0.0","","32.3","","","",,"",,""
"1915-09","1915","09","11.8","","-1.6","","5.1","","21.1","","-11.7","","30.0","","12.7","","42.7","","","",,"",,""
"1915-10","1915","10","7.2","","-2.8","","2.2","","13.3","","-10.0","","26.7","","51.6","","78.2","","","",,"",,""
"1915-11","1915","11","-2.6","","-15.0","","-8.8","","2.2","S","-27.2","","0.0","","50.0","","50.0","","","",,"",,""
"1915-12","1915","12","-5.8","","-18.1","","-12.0","","2.8","","-32.2","","0.0","","60.5","","60.5","","","",,"",,""
"1916-01","1916","01","-19.3","","-34.4","","-26.9","","-8.9","","-44.4","S","0.0","","50.8","","50.8","","","",,"",,""
"1916-02","1916","02","-4.4","","-20.9","","-12.7","","5.6","S","-38.3","S","3.6","","19.1","","22.6","","","",,"",,""
"1916-03","1916","03","0.7","","-12.2","","-5.8","","8.3","","-33.3","","15.0","","42.4","","57.4","","","",,"",,""
"1916-04","1916","04","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1916-05","1916","05","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1916-06","1916","06","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1916-07","1916","07","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1916-08","1916","08","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1916-09","1916","09","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1916-10","1916","10","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1916-11","1916","11","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1916-12","1916","12","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1917-01","1917","01","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1917-02","1917","02","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1917-03","1917","03","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1917-04","1917","04","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1917-05","1917","05","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1917-06","1917","06","17.8","","-1.1","","8.4","","","M","","M","","M","","M","","M","","",,"",,""
"1917-07","1917","07","25.6","","0.5","","13.1","","31.1","S","-4.4","S","55.1","","0.0","","55.1","","","",,"",,""
"1917-08","1917","08","21.8","","0.2","","11.0","","27.8","S","-5.6","","41.4","","0.0","","41.4","","","",,"",,""
"1917-09","1917","09","17.0","","-1.1","","8.0","","23.3","","-5.6","","29.0","","0.0","","29.0","","","",,"",,""
"1917-10","1917","10","8.3","","-6.3","","1.0","","18.9","","-13.3","","12.4","","0.0","","12.4","","","",,"",,""
"1917-11","1917","11","3.9","","-9.0","","-2.6","","10.0","","-14.4","","0.0","","7.6","","7.6","","","",,"",,""
"1917-12","1917","12","-9.0","","-20.3","","-14.7","","4.4","","-40.6","","0.0","","129.5","","129.5","","","",,"",,""
"1918-01","1918","01","-6.7","","-21.7","","-14.2","","6.1","","-44.4","","0.0","","22.9","","22.9","","","",,"",,""
"1918-02","1918","02","-9.1","","-20.8","","-15.0","","4.4","","-43.3","","0.0","","96.5","","96.5","","","",,"",,""
"1918-03","1918","03","1.1","","-16.3","","-7.6","","9.4","","-38.3","","","M","","M","","M","","",,"",,""
"1918-04","1918","04","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1918-05","1918","05","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1918-06","1918","06","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1918-07","1918","07","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1918-08","1918","08","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1918-09","1918","09","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1918-10","1918","10","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1918-11","1918","11","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1918-12","1918","12","-5.6","","-18.4","","-12.0","","4.4","","-33.3","","0.0","","116.8","","116.8","","","",,"",,""
"1919-01","1919","01","-3.7","","-19.4","","-11.6","","4.4","","-29.4","","0.0","","106.7","","106.7","","","",,"",,""
"1919-02","1919","02","-7.6","","-23.4","","-15.5","","4.4","S","-38.9","","0.0","","50.8","","50.8","","","",,"",,""
"1919-03","1919","03","-2.6","","-16.2","","-9.4","","","M","","M","","M","","M","","M","","",,"",,""
"1919-04","1919","04","8.2","","","M","","M","","M","","M","11.4","","11.7","","23.1","","","",,"",,""
"1919-05","1919","05","13.3","","-2.5","","5.4","","23.9","","-10.6","","13.7","","17.5","","31.2","","","",,"",,""
"1919-06","1919","06","18.7","","-0.3","","9.2","","31.1","","-10.0","","15.7","","4.1","","19.8","","","",,"",,""
"1919-07","1919","07","22.9","","1.2","","12.1","","32.2","S","-5.6","","27.7","","0.0","","27.7","","","",,"",,""
"1919-08","1919","08","21.8","","2.2","","12.0","","27.8","S","-3.9","S","53.1","","0.0","","53.1","","","",,"",,""
"1919-09","1919","09","15.1","","-1.7","","6.7","","21.7","","-17.2","","43.7","","0.0","","43.7","","","",,"",,""
"1919-10","1919","10","3.4","","-10.5","","-3.6","","16.7","S","-24.4","","1.3","","30.7","","32.0","","","",,"",,""
"1919-11","1919","11","-3.4","","-15.7","","-9.6","","5.0","S","-36.7","","26.2","","65.0","","91.2","","","",,"",,""
"1919-12","1919","12","-8.0","","-20.2","","-14.1","","3.3","S","-46.7","","0.5","","55.4","","55.9","","","",,"",,""
"1920-01","1920","01","-7.4","","-21.2","","-14.3","","3.3","","-47.2","","0.0","","138.9","","138.9","","","",,"",,""
"1920-02","1920","02","-1.2","","-19.6","","-10.4","","3.9","","-32.2","","0.0","","16.5","","16.5","","","",,"",,""
"1920-03","1920","03","0.1","","-15.7","","-7.8","","8.9","","-36.1","","0.0","","57.7","","57.7","","","",,"",,""
"1920-04","1920","04","4.3","","-9.9","","-2.8","","11.1","","-30.0","","0.5","","42.9","","43.4","","","",,"",,""
"1920-05","1920","05","10.7","","-3.5","","3.6","","18.3","S","-8.9","","33.8","","14.2","","48.0","","","",,"",,""
"1920-06","1920","06","14.9","","-0.9","","7.0","","22.2","","-6.1","","22.6","","11.7","","34.3","","","",,"",,""
"1920-07","1920","07","24.2","","2.0","","13.1","","28.9","","-3.3","","41.1","","0.0","","41.1","","","",,"",,""
"1920-08","1920","08","22.3","","0.1","","11.2","","32.2","","-7.2","","10.4","","0.0","","10.4","","","",,"",,""
"1920-09","1920","09","13.9","","-1.6","","6.2","","25.6","","-6.1","S","60.2","","0.0","","60.2","","","",,"",,""
"1920-10","1920","10","6.8","","-5.3","","0.8","","17.8","","-20.0","","15.5","","20.1","","35.6","","","",,"",,""
"1920-11","1920","11","0.2","","-12.3","","-6.1","","8.3","","-26.7","S","0.0","","61.2","","61.2","","","",,"",,""
"1920-12","1920","12","-3.6","","-17.1","","-10.4","","2.8","S","-34.4","","0.0","","51.1","","51.1","","","",,"",,""
"1921-01","1921","01","-4.9","","-18.0","","-11.5","","0.6","","-31.7","S","0.0","","125.7","","125.7","","","",,"",,""
"1921-02","1921","02","-1.8","","-16.7","","-9.3","","8.3","","-37.2","","0.0","","113.5","","113.5","","","",,"",,""
"1921-03","1921","03","0.2","","-16.3","","-8.1","","8.3","","-37.2","","0.0","","58.2","","58.2","","","",,"",,""
"1921-04","1921","04","6.0","","-8.3","","-1.2","","11.7","S","-21.7","S","0.8","","3.3","","4.1","","","",,"",,""
"1921-05","1921","05","13.6","","-3.3","","5.2","","20.6","","-10.6","","8.6","","14.0","","22.6","","","",,"",,""
"1921-06","1921","06","18.2","","1.1","","9.7","","23.9","","-4.4","","34.3","","0.0","","34.3","","","",,"",,""
"1921-07","1921","07","21.2","","1.3","","11.3","","27.8","","-5.0","","28.7","","0.0","","28.7","","","",,"",,""
"1921-08","1921","08","19.1","","1.1","","10.1","","26.1","","-4.4","S","34.0","","0.0","","34.0","","","",,"",,""
"1921-09","1921","09","9.9","","-0.7","","4.6","","15.0","","-8.9","","35.1","","41.7","","76.7","","","",,"",,""
"1921-10","1921","10","8.1","","-4.4","","1.9","","14.4","S","-18.9","","24.6","","12.4","","37.1","","","",,"",,""
"1921-11","1921","11","-3.1","","-13.4","","-8.3","","8.9","","-40.0","","0.0","","82.8","","82.8","","","",,"",,""
"1921-12","1921","12","-10.3","","-23.7","","-17.0","","4.4","","-47.2","","0.0","","57.7","","57.7","","","",,"",,""
"1922-01","1922","01","-9.8","","-25.9","","-17.9","","-1.1","","-41.7","","0.0","","49.0","","49.0","","","",,"",,""
"1922-02","1922","02","-8.7","","-27.0","","-17.9","","0.0","","-42.2","","0.0","","29.0","","29.0","","","",,"",,""
"1922-03","1922","03","0.7","","-16.3","","-7.8","","5.6","S","-35.6","","0.0","","50.0","","50.0","","","",,"",,""
"1922-04","1922","04","6.8","","-8.8","","-1.0","","14.4","S","-22.2","","0.0","","33.0","","33.0","","","",,"",,""
"1922-05","1922","05","12.9","","-3.6","","4.7","","22.2","S","-8.9","S","20.8","","0.8","","21.6","","","",,"",,""
"1922-06","1922","06","19.3","","0.2","","9.8","","23.9","S","-5.0","","46.5","","0.0","T","46.5","","","",,"",,""
"1922-07","1922","07","21.4","","0.5","","11.0","","27.8","","-3.9","S","35.8","","0.0","","35.8","","","",,"",,""
"1922-08","1922","08","21.1","","1.7","","11.4","","27.8","","-3.3","","72.1","","0.0","","72.1","","","",,"",,""
"1922-09","1922","09","15.3","","-0.7","","7.3","","20.6","S","-5.0","S","28.7","","4.1","","32.8","","","",,"",,""
"1922-10","1922","10","9.2","","-4.1","","2.6","","15.6","","-9.4","S","72.4","","10.7","","83.1","","","",,"",,""
"1922-11","1922","11","-1.4","","-14.6","","-8.0","","2.8","S","-25.6","","0.0","","26.4","","26.4","","","",,"",,""
"1922-12","1922","12","-10.9","","-21.8","","-16.4","","1.7","","-41.1","S","0.0","","47.5","","47.5","","","",,"",,""
"1923-01","1923","01","-6.9","","-19.9","","-13.4","","-1.1","S","-39.4","","0.0","","51.3","","51.3","","","",,"",,""
"1923-02","1923","02","-5.1","","-22.8","","-14.0","","5.0","S","-50.6","","0.0","","8.1","","8.1","","","",,"",,""
"1923-03","1923","03","0.7","","-15.6","","-7.5","","11.1","","-32.8","","0.0","","37.3","","37.3","","","",,"",,""
"1923-04","1923","04","7.3","","-8.9","","-0.8","","17.8","","-31.7","","0.8","","24.1","","24.9","","","",,"",,""
"1923-05","1923","05","12.3","","-2.7","","4.8","","18.9","","-8.9","","32.5","","8.4","","40.9","","","",,"",,""
"1923-06","1923","06","17.3","","2.1","","9.7","","24.4","S","-2.8","S","101.6","","0.0","","101.6","","","",,"",,""
"1923-07","1923","07","20.8","","2.6","","11.7","","28.3","","-0.6","S","49.8","","0.0","","49.8","","","",,"",,""
"1923-08","1923","08","18.7","","1.7","","10.2","","26.1","","-3.3","","49.8","","0.0","","49.8","","","",,"",,""
"1923-09","1923","09","15.1","","-1.7","","6.7","","23.3","","-8.3","","54.6","","0.0","","54.6","","","",,"",,""
"1923-10","1923","10","9.4","","-7.6","","0.9","","19.4","","-22.2","","19.3","","0.0","T","19.3","","","",,"",,""
"1923-11","1923","11","0.8","","-12.9","","-6.1","","5.6","","-20.6","","0.0","","39.6","","39.6","","","",,"",,""
"1923-12","1923","12","-5.9","","-17.4","","-11.7","","2.2","","-44.4","","0.0","","84.6","","84.6","","","",,"",,""
"1924-01","1924","01","-8.6","","-21.4","","-15.0","","2.8","S","-45.0","","0.8","","31.5","","32.3","","","",,"",,""
"1924-02","1924","02","-0.7","","-15.2","","-8.0","","5.0","S","-29.4","","6.4","","73.4","","79.8","","","",,"",,""
"1924-03","1924","03","0.3","","-16.8","","-8.3","","5.6","","-27.2","","0.0","","16.5","","16.5","","","",,"",,""
"1924-04","1924","04","5.1","","-8.6","","-1.8","","13.3","","-23.3","","0.0","","46.5","","46.5","","","",,"",,""
"1924-05","1924","05","15.2","","-2.8","","6.2","","23.3","S","-7.2","","14.5","","5.8","","20.3","","","",,"",,""
"1924-06","1924","06","15.7","","-0.4","","7.7","","26.7","","-6.1","","59.9","","13.5","","73.4","","","",,"",,""
"1924-07","1924","07","21.1","","1.5","","11.3","","31.1","","-3.9","S","23.1","","0.0","","23.1","","","",,"",,""
"1924-08","1924","08","17.6","","2.4","","10.0","","24.4","","-6.7","","62.7","","0.0","","62.7","","","",,"",,""
"1924-09","1924","09","15.6","","-1.6","","7.0","","24.4","","-8.3","","26.4","","0.0","T","26.4","","","",,"",,""
"1924-10","1924","10","8.0","","-4.2","","1.9","","15.0","","-10.6","","35.8","","4.6","","40.4","","","",,"",,""
"1924-11","1924","11","-3.0","","-14.9","","-9.0","","1.7","S","-31.1","","0.0","","63.0","","63.0","","","",,"",,""
"1924-12","1924","12","-10.9","","-25.1","","-18.0","","3.9","","-49.4","","14.7","","72.6","","87.4","","","",,"",,""
"1925-01","1925","01","-5.5","","-17.4","","-11.5","","2.2","","-34.4","S","0.0","","78.0","","78.0","","","",,"",,""
"1925-02","1925","02","-0.7","","-14.2","","-7.5","","3.9","","-31.1","","0.0","","71.9","","71.9","","","",,"",,""
"1925-03","1925","03","0.8","","-14.9","","-7.1","","6.7","S","-37.8","","0.0","","68.8","","68.8","","","",,"",,""
"1925-04","1925","04","9.1","","-6.1","","1.5","","15.6","S","-14.4","","5.3","","7.6","","13.0","","","",,"",,""
"1925-05","1925","05","15.7","","-3.8","","6.0","","21.7","","-9.4","","19.6","","0.0","","19.6","","","",,"",,""
"1925-06","1925","06","18.8","","0.8","","9.8","","28.9","","-4.4","S","28.7","","0.0","T","28.7","","","",,"",,""
"1925-07","1925","07","23.2","","1.9","","12.6","","28.9","","-3.9","S","13.2","","0.0","","13.2","","","",,"",,""
"1925-08","1925","08","19.7","","0.9","","10.3","","29.4","","-3.9","","71.9","","0.0","T","71.9","","","",,"",,""
"1925-09","1925","09","12.1","","-0.6","","5.8","","21.1","S","-4.4","S","73.4","","0.0","T","73.4","","","",,"",,""
"1925-10","1925","10","6.0","","-7.6","","-0.8","","13.9","","-24.4","","3.6","","17.8","","21.3","","","",,"",,""
"1925-11","1925","11","-0.3","","-11.7","","-6.0","","5.6","S","-27.8","","0.0","","16.5","","16.5","","","",,"",,""
"1925-12","1925","12","-2.1","","-10.8","","-6.5","","3.3","","-26.1","","1.8","","18.8","","20.6","","","",,"",,""
"1926-01","1926","01","-5.1","","-17.8","","-11.5","","0.0","S","-30.6","","0.0","","32.0","","32.0","","","",,"",,""
"1926-02","1926","02","0.7","","-13.7","","-6.5","","5.6","","-29.4","","0.0","","19.8","","19.8","","","",,"",,""
"1926-03","1926","03","4.9","","-11.0","","-3.1","","10.0","S","-20.6","","1.5","","5.8","","7.4","","","",,"",,""
"1926-04","1926","04","10.7","","-7.5","","1.6","","22.8","","-23.9","","9.9","","8.6","","18.5","","","",,"",,""
"1926-05","1926","05","13.7","","-1.3","","6.2","","23.3","","-7.8","","25.7","","1.8","","27.4","","","",,"",,""
"1926-06","1926","06","17.5","","0.7","","9.1","","27.8","","-6.7","","47.0","","0.0","T","47.0","","","",,"",,""
"1926-07","1926","07","24.2","","2.0","","13.1","","31.1","S","-3.9","","34.8","","0.0","","34.8","","","",,"",,""
"1926-08","1926","08","20.0","","-0.1","","10.0","","26.7","","-5.6","S","39.1","","0.0","","39.1","","","",,"",,""
"1926-09","1926","09","8.6","","-4.3","","2.2","","20.0","","-25.0","","26.9","","47.8","","74.7","","","",,"",,""
"1926-10","1926","10","7.9","","-3.7","","2.1","","14.4","","-10.6","","35.3","","15.7","","51.1","","","",,"",,""
"1926-11","1926","11","1.0","","-8.2","","-3.6","","8.9","","-17.2","S","0.8","","64.8","","65.5","","","",,"",,""
"1926-12","1926","12","-8.0","","-19.9","","-14.0","","3.3","","-45.6","S","0.0","","71.9","","71.9","","","",,"",,""
"1927-01","1927","01","-9.4","","-23.2","","-16.3","","1.1","","-44.4","","0.0","","31.8","","31.8","","","",,"",,""
"1927-02","1927","02","-2.9","","-20.2","","-11.6","","3.9","","-35.0","","0.0","","77.7","","77.7","","","",,"",,""
"1927-03","1927","03","1.7","","-17.2","","-7.8","","7.8","","-28.9","","0.0","","34.8","","34.8","","","",,"",,""
"1927-04","1927","04","6.3","","-10.2","","-2.0","","15.6","","-23.9","","9.4","","24.4","","33.8","","","",,"",,""
"1927-05","1927","05","9.8","","-2.3","","3.8","","18.3","S","-8.3","","52.8","","5.8","","58.7","","","",,"",,""
"1927-06","1927","06","17.6","","0.7","","9.2","","26.1","","-4.4","S","72.9","","0.0","","72.9","","","",,"",,""
"1927-07","1927","07","20.6","","2.8","","11.7","","30.0","S","-2.2","","44.2","","0.0","","44.2","","","",,"",,""
"1927-08","1927","08","20.2","","1.4","","10.8","","26.1","","-2.8","","50.3","","0.0","","50.3","","","",,"",,""
"1927-09","1927","09","12.9","","-0.8","","6.1","","20.6","","-6.1","","","M","","M","","M","","",,"",,""
"1927-10","1927","10","7.9","","-3.3","","2.3","","16.7","","-11.1","S","38.9","","5.8","","44.7","","","",,"",,""
"1927-11","1927","11","-4.3","","-15.4","","-9.9","","3.3","S","-30.0","","0.0","","90.4","","90.4","","","",,"",,""
"1927-12","1927","12","-13.1","","-26.2","","-19.7","","1.1","","-47.2","","0.0","","20.3","","20.3","","","",,"",,""
"1928-01","1928","01","-5.4","","-19.2","","-12.3","","7.2","","-41.7","","0.0","","46.0","","46.0","","","",,"",,""
"1928-02","1928","02","-1.2","","-19.6","","-10.4","","4.4","","-38.3","","0.0","","9.7","","9.7","","","",,"",,""
"1928-03","1928","03","3.3","","-12.3","","-4.5","","12.8","","-25.0","","10.7","","36.3","","47.0","","","",,"",,""
"1928-04","1928","04","4.7","","-9.9","","-2.6","","16.7","","-23.9","","5.6","","23.4","","29.0","","","",,"",,""
"1928-05","1928","05","16.1","","-3.6","","6.3","","27.2","","-15.0","","9.7","","0.0","","9.7","","","",,"",,""
"1928-06","1928","06","16.8","","1.7","","9.3","","25.6","S","-5.0","","107.7","","10.2","","117.9","","","",,"",,""
"1928-07","1928","07","23.3","","3.1","","13.2","","31.1","","-1.7","","43.7","","0.0","","43.7","","","",,"",,""
"1928-08","1928","08","19.3","","1.1","","10.2","","28.9","","-7.2","","15.5","","0.0","","15.5","","","",,"",,""
"1928-09","1928","09","17.6","","-2.4","","7.6","","26.1","S","-11.7","","5.1","","0.0","","5.1","","","",,"",,""
"1928-10","1928","10","5.1","","-5.6","","-0.3","","8.9","","-17.8","","32.5","","43.9","","76.5","","","",,"",,""
"1928-11","1928","11","-0.5","","-13.8","","-7.2","","4.4","","-24.4","","0.0","","35.3","","35.3","","","",,"",,""
"1928-12","1928","12","-7.3","","-21.5","","-14.4","","0.6","","-38.3","","0.0","","50.8","","50.8","","","",,"",,""
"1929-01","1929","01","-12.4","","-27.1","","-19.8","","0.6","","-50.0","","0.0","","34.8","","34.8","","","",,"",,""
"1929-02","1929","02","-6.2","","-23.9","","-15.1","","0.0","S","-41.1","","0.0","","23.9","","23.9","","","",,"",,""
"1929-03","1929","03","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1929-04","1929","04","5.2","","-10.3","","-2.6","","14.4","","-27.8","","0.0","","23.6","","23.6","","","",,"",,""
"1929-05","1929","05","13.8","","-3.1","","5.4","","24.4","","-8.3","","13.5","","19.8","","33.3","","","",,"",,""
"1929-06","1929","06","17.4","","2.2","","9.8","","23.9","S","-4.4","","42.9","","0.0","","42.9","","","",,"",,""
"1929-07","1929","07","22.4","","1.0","","11.7","","30.0","S","-5.0","","21.8","","0.0","","21.8","","","",,"",,""
"1929-08","1929","08","22.6","","0.9","","11.8","","30.6","","-5.6","","27.7","","0.0","","27.7","","","",,"",,""
"1929-09","1929","09","14.2","","-3.0","","5.6","","22.8","","-10.6","","14.5","","32.5","","47.0","","","",,"",,""
"1929-10","1929","10","9.4","","-5.9","","1.8","","17.2","","-17.8","","12.4","","1.0","","13.5","","","",,"",,""
"1929-11","1929","11","-0.7","","-14.1","","-7.4","","7.8","","-34.4","","0.3","","60.2","","60.5","","","",,"",,""
"1929-12","1929","12","-8.7","","-18.1","","-13.4","","1.1","S","-35.0","","0.0","","206.0","","206.0","","","",,"",,""
"1930-01","1930","01","-15.9","","-32.5","","-24.2","","-3.3","","-51.1","","0.0","","62.2","","62.2","","","",,"",,""
"1930-02","1930","02","-2.1","","-14.5","","-8.3","","5.0","","-33.9","","11.9","","93.0","","104.9","","","",,"",,""
"1930-03","1930","03","1.3","","-15.9","","-7.3","","11.7","S","-36.7","S","0.0","","83.8","","83.8","","","",,"",,""
"1930-04","1930","04","9.7","","-4.2","","2.8","","15.6","S","-10.0","S","20.3","","19.3","","39.6","","","",,"",,""
"1930-05","1930","05","11.6","","-1.3","","5.2","","19.4","","-7.2","","65.8","","21.6","","87.4","","","",,"",,""
"1930-06","1930","06","16.5","","1.2","","8.9","","23.9","S","-5.0","","49.5","","0.3","","49.8","","","",,"",,""
"1930-07","1930","07","22.4","","1.6","","12.0","","30.0","","-2.8","S","28.2","","0.0","","28.2","","","",,"",,""
"1930-08","1930","08","21.9","","0.7","","11.3","","30.0","","-3.3","S","33.3","","6.4","","39.6","","","",,"",,""
"1930-09","1930","09","15.4","","-0.3","","7.6","","23.3","S","-8.9","","24.1","","5.1","","29.2","","","",,"",,""
"1930-10","1930","10","5.2","","-7.8","","-1.3","","17.8","","-25.0","","10.7","","55.4","","66.0","","","",,"",,""
"1930-11","1930","11","-1.1","","-12.1","","-6.6","","7.8","S","-27.8","","2.5","","17.8","","20.3","","","",,"",,""
"1930-12","1930","12","-3.8","","-16.2","","-10.0","","0.0","","-23.9","","0.0","","1.3","","1.3","","","",,"",,""
"1931-01","1931","01","-3.2","","-15.3","","-9.3","","5.6","","-29.4","","1.0","","56.1","","57.2","","","",,"",,""
"1931-02","1931","02","-0.1","","-17.8","","-9.0","","2.2","S","-29.4","","0.0","","34.5","","34.5","","","",,"",,""
"1931-03","1931","03","0.9","","-12.3","","-5.7","","7.2","","-31.7","","0.0","","72.1","","72.1","","","",,"",,""
"1931-04","1931","04","7.8","","-6.3","","0.8","","20.6","","-15.6","","3.0","","57.4","","60.5","","","",,"",,""
"1931-05","1931","05","14.3","","-2.4","","6.0","","24.4","","-7.8","","37.6","","31.2","","68.8","","","",,"",,""
"1931-06","1931","06","16.9","","1.6","","9.3","","26.1","","-5.0","","112.0","","0.0","","112.0","","","",,"",,""
"1931-07","1931","07","21.7","","1.2","","11.5","","30.0","","-3.3","","41.9","","0.0","","41.9","","","",,"",,""
"1931-08","1931","08","21.8","","0.2","","11.0","","27.8","","-3.3","S","41.1","","0.0","","41.1","","","",,"",,""
"1931-09","1931","09","12.4","","-0.1","","6.2","","20.6","","-7.8","","73.7","","8.9","","82.6","","","",,"",,""
"1931-10","1931","10","8.4","","-5.5","","1.5","","17.8","","-12.8","","8.9","","35.8","","44.7","","","",,"",,""
"1931-11","1931","11","-4.4","","-16.8","","-10.6","","6.7","","-33.3","","19.6","","82.0","","101.6","","","",,"",,""
"1931-12","1931","12","-5.8","","-17.9","","-11.9","","1.7","","-30.6","","0.0","","86.6","","86.6","","","",,"",,""
"1932-01","1932","01","-9.8","","-23.4","","-16.6","","0.0","","-43.3","","0.0","","54.6","","54.6","","","",,"",,""
"1932-02","1932","02","-4.2","","-17.4","","-10.8","","7.2","","-45.6","","33.0","","46.0","","79.0","","","",,"",,""
"1932-03","1932","03","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1932-04","1932","04","7.1","","-5.2","","1.0","","14.4","","-16.7","","5.3","","44.2","","49.5","","","",,"",,""
"1932-05","1932","05","13.9","","-2.4","","5.8","","20.6","","-8.3","","33.5","","5.1","","38.6","","","",,"",,""
"1932-06","1932","06","19.2","","0.7","","10.0","","27.8","","-3.3","S","50.8","","7.6","","58.4","","","",,"",,""
"1932-07","1932","07","20.2","","3.3","","11.8","","28.9","","-5.0","","30.2","","0.0","","30.2","","","",,"",,""
"1932-08","1932","08","20.8","","2.4","","11.6","","30.0","","-3.9","","72.4","","0.0","","72.4","","","",,"",,""
"1932-09","1932","09","14.9","","-1.1","","6.9","","24.4","","-8.9","","41.9","","1.5","","43.4","","","",,"",,""
"1932-10","1932","10","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1932-11","1932","11","-1.4","","-10.7","","-6.1","","4.4","S","-27.2","","6.6","","127.5","","134.1","","","",,"",,""
"1932-12","1932","12","-8.7","","-20.5","","-14.6","","1.1","","-42.2","","0.0","","73.7","","73.7","","","",,"",,""
"1933-01","1933","01","-6.9","","-17.4","","-12.2","","0.6","","-33.9","","0.0","","94.2","","94.2","","","",,"",,""
"1933-02","1933","02","-7.9","","-20.7","","-14.3","","0.6","","-43.9","","0.0","","52.8","","52.8","","","",,"",,""
"1933-03","1933","03","0.9","","-13.9","","-6.5","","3.9","S","-32.2","","0.0","","103.9","","103.9","","","",,"",,""
"1933-04","1933","04","5.4","","-9.2","","-1.9","","14.4","","-23.3","","0.0","","40.1","","40.1","","","",,"",,""
"1933-05","1933","05","11.9","","-2.1","","4.9","","20.0","","-6.7","","21.8","","35.8","","57.7","","","",,"",,""
"1933-06","1933","06","18.6","","0.4","","9.5","","28.3","","-7.2","","46.7","","1.0","","47.8","","","",,"",,""
"1933-07","1933","07","21.2","","8.4","","14.8","","31.1","S","3.3","","28.4","","0.0","","28.4","","","",,"",,""
"1933-08","1933","08","23.5","","1.9","","12.7","","30.0","","-5.0","S","53.6","","0.0","","53.6","","","",,"",,""
"1933-09","1933","09","11.8","","0.3","","6.1","","23.9","","-7.8","","36.6","","0.3","","36.8","","","",,"",,""
"1933-10","1933","10","7.3","","-5.3","","1.0","","20.0","","-17.8","","29.7","","41.9","","71.6","","","",,"",,""
"1933-11","1933","11","3.6","","-7.6","","-2.0","","15.6","","-20.6","","8.9","","3.8","","12.7","","","",,"",,""
"1933-12","1933","12","-8.3","","-21.5","","-14.9","","3.9","","-45.0","","0.0","","203.7","","203.7","","","",,"",,""
"1934-01","1934","01","-2.8","","-15.7","","-9.3","","5.0","S","-31.1","","0.0","","89.2","","89.2","","","",,"",,""
